Series Name,Series Code,Country Name,Country Code,1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
GDP per capita (current US$),NY.GDP.PCAP.CD,Czechia,CZE,3956.20096702187,4630.53781121458,5823.97499692302,6532.90524317798,6034.52333883798,6489.71032003117,6337.40995410482,6028.5826120265,6637.1065117699,8060.88881086776,9818.56849307488,11749.8755242156,13430.6605521291,15261.8088483267,18466.5782621236,22804.6222045964,19861.6974295256,19960.0684872157,21871.2660754128,19870.8012123403,20133.1691431353,19890.9199056648,17829.6983223668,18575.2320271915,20636.199952435,23424.4804601855,23664.8478631108,22992.8793833348,26822.5141862111,27638.3732756288
GDP per capita (current US$),NY.GDP.PCAP.CD,Denmark,DNK,27597.808521227,29995.8075576053,35351.5757965843,35650.8882817814,32836.1429543689,33368.0096229492,33440.6030643404,30743.3796974953,30751.5896881994,33228.6339176661,40458.9411743486,46511.9347509801,48799.7442261767,52027.1890709689,58487.0460144465,64321.6744842874,58163.638529726,58041.3984363385,61753.647131977,58507.5080517852,61191.1937042028,62548.9847332908,53254.8563700916,54663.9983719195,57610.0981801135,61591.9288698958,59592.9806886454,60915.4243995462,68007.7566732954,66983.1320017138
GDP per capita (current US$),NY.GDP.PCAP.CD,Djibouti,DJI,762.475184062753,788.624473308358,790.51610670884,766.315696967451,752.749446680863,740.038953117996,745.206782171228,742.865697154312,747.779122941073,749.081632535869,771.374231644966,813.897943575246,852.890188282475,907.817943782596,980.031032399576,1131.63572564038,1164.25168346453,1227.82085311429,1322.72625083956,1418.46085811933,2102.19794830208,2239.11453821208,2409.31190224284,2545.73879850905,2655.73321960188,2755.83829341814,2876.04366371536,2917.9962809563,3050.30628163732,3136.11296031934
GDP per capita (current US$),NY.GDP.PCAP.CD,Dominica,DMA,3549.65267570625,3820.54501682237,3967.02680918227,4225.85063738231,4385.99454102993,4676.82716515001,4829.24188854492,4879.14977277925,4991.76417331157,4881.13879312496,5016.08823691755,5354.79919503019,5304.12609656574,5677.05117470908,6126.84949580624,6661.46504737997,7109.9782527814,7182.40020254419,7288.49794777466,7054.87597689432,7240.67911908479,7498.91752183776,7724.04241057376,8223.04145029796,7408.09130082314,7833.19501250117,8561.58701121461,7003.46989117043,7668.15813216962,8414.53659276775
GDP per capita (current US$),NY.GDP.PCAP.CD,Dominican Republic,DOM,1726.62547910699,1896.02011717605,2114.09059968729,2276.69837399209,2456.1059266301,2616.74548008741,2631.74358047799,2845.84660974677,2953.24792814874,3085.51786572269,2399.49812260147,2468.43681503623,3903.81518384433,4080.04571382126,4676.07911069651,5053.33029118417,5002.1532330508,5509.56805406696,5859.38154480292,6049.47161121834,6171.29506392047,6533.67096798065,6838.9367346602,7191.06971254766,7513.49795078555,7947.1593538657,8173.34464573914,7167.91493205787,8476.7496882797,10120.5511632969
GDP per capita (current US$),NY.GDP.PCAP.CD,Ecuador,ECU,1701.159458991,2001.17815885333,2113.2636522054,2142.3286405069,2349.21868534704,2293.65582793553,1582.75860694668,1451.53088517998,1904.81367007224,2184.209243808,2438.34368429156,2703.56567057465,3014.3100093159,3340.84090289849,3579.03224391806,4260.43318396471,4240.70259271564,4640.24634437845,5202.65645902066,5678.45572070003,6050.3546113274,6374.6314856366,6130.58667556768,6079.08873612077,6246.40425217932,6321.34940071717,6233.25816692363,5645.19928965332,5965.13287054416,6391.28248430643
GDP per capita (current US$),NY.GDP.PCAP.CD,"Egypt, Arab Rep.",EGY,758.829619215034,826.718967131504,937.543150130502,1031.48807810504,1170.8047978923,1239.35356227086,1297.57469006096,1398.85983078672,1327.09651832991,1144.53239841974,1056.93720896595,1016.25388395628,1133.10546057176,1332.33941000282,1586.47292057972,1941.89997269337,2212.21814788932,2509.77203417522,2645.6225349104,3059.13542779204,3088.8908340843,3196.86138078687,3370.38244716015,3331.61246134688,2439.96728439968,2531.20007864537,3017.25833578941,3571.5569065135,3886.7224983901,4295.40749561014
GDP per capita (current US$),NY.GDP.PCAP.CD,El Salvador,SLV,1186.34072499191,1348.90791173359,1552.13020783046,1653.63054885685,1749.50183461649,1858.37139425221,1904.87490234395,1977.84061443838,2051.15877420114,2106.73946874831,2197.48200095937,2273.95550275819,2434.32353117029,2651.43088765876,2814.58988893523,2964.172140237,2889.68588721937,3017.3073947577,3304.97418347889,3471.05126865498,3555.16209958481,3638.51765819162,3761.51368000275,3870.31298246063,3986.04901435439,4145.86235103186,4280.28840404719,3961.72663347599,4664.31122268385,5127.32166823012
GDP per capita (current US$),NY.GDP.PCAP.CD,Equatorial Guinea,GNQ,261.511902300437,186.682400114648,252.97528425991,399.028143561618,730.44878449485,588.641608516569,948.229598488773,1527.05637771592,2031.41938636331,2395.84511947529,3146.51857534028,5337.61438929676,9502.85881614782,11140.1901650513,13776.9033327262,19849.7177669705,14398.770485777,14905.5145697484,18659.4160360714,18756.4250106345,17644.5943098203,16804.9249314414,9788.98380398511,8035.30766558397,8410.3979803065,8719.18686965442,7317.39002392701,6327.59896192339,7506.66786103709,7053.46708464771
GDP per capita (current US$),NY.GDP.PCAP.CD,Eritrea,ERI,236.130124297588,260.312514902478,267.944681117364,306.322258244353,299.573125105612,320.965283310505,292.351043081698,295.19692403481,305.602758814279,286.297715435639,327.976020742636,401.374525156058,387.898540358605,420.528739757639,450.409713679088,459.178402670323,602.063223832873,504.972460176652,643.790042311239,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Estonia,EST,..,..,3134.38975345407,3380.92630243199,3682.95230146695,4093.39247738765,4140.93660232167,4070.60902410208,4505.85833233188,5341.62894677002,7203.52303786646,8914.10355674451,10412.6443137966,12639.4000677296,16744.5844516343,18204.9664786762,14711.7352728223,14663.0446126465,17487.8047830923,17403.2053254767,19056.0019226991,20261.0667303883,17402.0376128079,18295.3429322119,20437.7653767361,23165.8494786433,23424.4847073513,23595.2436836437,27943.701219882,28332.6290917984
GDP per capita (current US$),NY.GDP.PCAP.CD,Eswatini,SWZ,1423.44989384696,1488.13993918785,1781.70886129437,1646.22347214408,1732.77004151401,1568.81685148614,1519.96666610161,1686.65745124879,1481.16308195353,1362.97061065809,2075.56162119551,2599.15214954166,2964.9723311003,3053.93249561727,3200.51257139291,3022.45605552688,3270.13770013331,4035.53450204593,4360.95988797881,4396.57932040158,4111.12835304282,3928.52291126341,3583.31129031343,3339.99042721438,3824.04678338499,4021.44555622456,3818.54042507683,3372.90463883844,3982.90522931685,4039.51803604474
GDP per capita (current US$),NY.GDP.PCAP.CD,Ethiopia,ETH,164.165053540403,124.558149636587,133.341100582353,144.03164867784,140.270215241631,123.830222429401,118.333127942669,122.961664711668,119.261857260772,110.460874721483,117.860164733528,134.542486332684,160.076791772058,191.75129245508,240.347971955032,320.861089711683,373.893958712145,335.438495270931,348.001348291465,458.550920793057,490.792474148698,557.534148360438,630.312627132481,705.617512258288,755.752645114994,758.297690230677,840.449603427131,918.652594077418,925.000697216762,1027.58591828225
GDP per capita (current US$),NY.GDP.PCAP.CD,Faroe Islands,FRO,..,..,..,..,..,24623.7443498657,24947.1235837634,23370.7732949015,25089.5911421528,27238.0249578611,31691.87847931,35940.9628622719,36440.3221972404,41762.6875127314,48365.736541995,51431.9747790046,47410.9585748736,48167.6675141519,51786.4854763583,50157.0627978002,55560.1361320443,60126.1292136722,52726.6887003408,56833.9143691967,59328.2334807078,62576.803752148,63382.753141994,61979.7954421759,69010.1662014429,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Fiji,FJI,2073.1188458909,2308.70658374683,2486.98134064276,2672.43577032827,2597.92925559026,2031.02535415085,2351.72242912863,2015.85749571271,1964.13025084253,2157.07659613693,2680.27020900823,3124.60738926325,3406.47515784893,3483.59718493626,3793.09738500959,3928.92173857964,3184.68912291481,3469.15022439864,4160.72158514781,4359.79284510059,4586.95616503226,5305.06340024667,5105.1900392223,5368.43365862436,5825.19881260364,6073.39519537246,5968.31955666383,4864.10600771307,4646.53792141919,5316.65838506043
GDP per capita (current US$),NY.GDP.PCAP.CD,Finland,FIN,17608.8123902264,20301.333085866,26271.5998141691,25783.4504878611,24691.8728133698,26009.2694886182,26186.1900105755,24345.9148217032,24967.7925153182,26997.7529897788,32927.6802919408,37772.1781110398,39054.8504423825,41222.6020004611,48476.3927287052,53772.7942390019,47481.4845364339,46505.3031791822,51148.9316365836,47708.0612784469,49892.2233632736,50327.2402902624,42801.9081167285,43814.0265056977,46412.1364777173,49987.6261584959,48629.8582283024,49169.719338849,53489.7520190898,50536.6244670541
GDP per capita (current US$),NY.GDP.PCAP.CD,France,FRA,22380.331904695,23496.367675721,26889.4250554833,26870.2852380937,24226.8846867539,24971.5744885632,24678.3910613218,22416.425417915,22449.3396931175,24288.2700193508,29627.92426353,33797.1624418436,34768.1759037525,36470.2128399313,41557.6235648179,45515.9617533473,41737.7635518137,40676.0647913191,43846.4660764801,40870.8523645734,42602.7179652671,43068.5487241732,36652.9223052178,37062.5335723839,38781.049487084,41557.8548588869,40494.8982936269,39055.2829280747,43658.9789781222,40963.837337041
GDP per capita (current US$),NY.GDP.PCAP.CD,French Polynesia,PYF,15844.375144383,16145.8692211398,18090.5881773843,17713.7231334225,15741.809222859,16070.2999592775,15847.9302826503,14346.1862679009,14012.2429435635,15302.3518700754,18724.4915141544,20829.0657358439,21047.1929140771,21382.2357756157,23837.8175509387,25437.6684945766,23326.087445605,21447.8582280033,21747.9888848168,19864.5356818415,20941.5172242157,21223.0753984013,18252.5141345944,18726.6395043448,19743.9589929011,20614.8943927479,20093.2086174285,18984.6173795396,19999.0767593202,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Gabon,GAB,4109.89879857863,3832.09326426072,4419.79034000042,4948.75286903564,4514.99408488397,3705.8180913699,3758.16193587765,3991.15715123376,3844.56134784246,3976.64679909286,4724.25479690107,5483.1445716399,6570.96326967573,6873.45398408936,8036.91994764448,9732.22652388212,7325.90950786739,8399.59734429648,10273.7984510255,9348.51486808302,9250.08111738777,9255.3680370136,7090.45463415798,6722.19822197571,6975.69519686527,7694.90604516289,7523.8622784602,6680.08267035331,8635.7971437495,8820.34733810024
GDP per capita (current US$),NY.GDP.PCAP.CD,"Gambia, The",GMB,646.268183350892,619.043948751564,632.77117567509,663.168869229704,610.199049611012,619.593039488998,583.40468263732,544.62095705756,464.639626277953,379.862417876486,310.95706474431,596.629279874933,618.959806240973,615.973928349442,725.092275166439,857.858239870456,772.124927899998,796.631838772059,705.477493908292,686.557560103613,647.385537546887,561.649639269727,611.671217782995,640.67627011057,632.001017887163,683.324637893351,722.875350964205,704.030457831626,772.151452383989,840.010193356007
GDP per capita (current US$),NY.GDP.PCAP.CD,Georgia,GEO,550.015542609224,519.857581188288,578.344609852583,689.05944138472,807.032285752352,851.515746678145,673.53789378416,749.908534993961,801.983966035292,853.526171868939,1010.03151630868,1305.04748557208,1642.78359414797,1996.01975902728,2635.36702862759,3324.75446389929,2822.68923316472,3233.22035714481,4021.75420388069,4421.92981926543,4623.88471369397,4739.27780775509,4014.11224099111,4062.12697838612,4356.9285949639,4722.0424231414,4696.15058555612,4255.74299321254,5023.27438368985,6627.70698037798
GDP per capita (current US$),NY.GDP.PCAP.CD,Germany,DEU,25522.6295733618,27076.60675014,31658.3493789135,30485.8665482279,26964.0494672673,27289.0593603191,26734.9425369252,23694.7604830673,23628.3272122367,25197.2656001848,30310.3575963774,34106.6581224001,34520.2396492496,36353.8803343631,41640.0808695147,45612.7106221441,41650.3678297162,41572.4559481517,46705.8957963357,43855.8544658618,46298.9229177345,48023.8699845455,41103.2564363768,42136.1207908003,44652.5891722723,47939.2782884496,46793.6867615995,46772.8253507537,51203.5544731043,48432.4558732596
GDP per capita (current US$),NY.GDP.PCAP.CD,Ghana,GHA,358.62997453086,319.606641461577,370.688477720121,388.53288221829,377.23991412922,399.796373004489,402.471444828707,253.380211399084,263.170083406,297.046938744817,357.847847835689,405.424967567399,477.60083643103,904.169725065419,1047.19920885909,1178.95587732926,1044.00523662061,1258.96390342222,1501.05917129856,1536.61991568022,2282.40750113579,1942.92186873525,1711.27147078346,1900.3978364641,1998.72266579856,2180.02968425645,2167.92544002254,2176.57621802942,2410.87730858166,2175.85976967011
GDP per capita (current US$),NY.GDP.PCAP.CD,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Greece,GRC,10401.9830146096,11091.2838472779,12959.3242908115,13749.1151120679,13427.8325055002,13472.1376092623,13249.6633239242,12072.9293569196,12549.036894906,14177.5721592705,18518.3788387396,21995.477943746,22560.1472939077,24821.9367451879,28863.9732885018,32127.9831943287,29828.7560245271,26716.648826028,25483.8825644933,21912.9982879517,21787.7877636036,21616.7100094905,18083.8779056547,17923.9668134721,18582.0893411633,19756.9904562547,19144.2843875557,17658.9473011189,20192.5963039061,20732.0522190537
GDP per capita (current US$),NY.GDP.PCAP.CD,Greenland,GRL,16797.3573901144,18124.1007573943,21665.8308063995,21422.4622168251,19145.6144069473,20496.5798031634,20170.322763798,19004.0034517255,19275.4328079683,20652.8412682386,27459.8739400887,32023.6838333629,32489.7277309899,35458.2523102144,39780.9453548225,44366.7873192441,44918.8441762242,43988.5280290494,47186.8800831628,45936.9599532616,47535.4910353877,50485.227411927,44536.3560872963,48181.874188064,50765.6956477233,54545.2999786248,53309.5792663647,54693.5114093342,57116.4138715706,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Grenada,GRD,3032.23146217871,3151.10216541779,3288.22331845588,3499.52734910673,3715.72059036649,4198.71556113552,4512.22461801644,4840.68406406257,4821.78499467448,4992.44140704535,5435.15180621121,5470.60331451653,6308.66504213503,6295.28117153806,6790.63408004111,7343.44526962639,6810.44031784436,6760.97488416081,6775.74927822931,6900.76507593244,7205.25476521885,7726.37826175954,8379.62184743156,8849.51353500776,9309.26129609568,9574.3102711372,9887.92074235834,8437.5367823125,9010.5127999358,10016.2086862449
GDP per capita (current US$),NY.GDP.PCAP.CD,Guam,GUM,..,..,..,..,..,..,..,..,..,20878.059583054,21844.110536463,23590.8880271213,25621.845162075,25735.5396994079,26686.8168217379,28277.432083776,29335.2776765099,30011.2185803948,30087.7155914011,31642.1462570316,32318.8908975541,33483.9414359299,34522.3779304433,35052.8079075238,35663.0250406273,35902.725903793,37752.633077142,34780.8616624614,35904.8635462723,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Guatemala,GTM,1164.38177330056,1293.47001052588,1424.68254256258,1487.60765839974,1649.00160206099,1755.84958223191,1619.51073552531,1664.30771229348,1550.36184517092,1682.99450068936,1737.87928692973,1859.09933815088,2068.48816115505,2251.07883321194,2490.74777415501,2802.45145888652,2651.83160866108,2852.55765185029,3228.03813963203,3355.03459892096,3522.76754110253,3779.62604225079,3994.62908519019,4173.28130287658,4454.02466102158,4485.75238352401,4647.80734000427,4609.89725752869,5029.47733808268,5473.20874104102
GDP per capita (current US$),NY.GDP.PCAP.CD,Guinea,GIN,465.377710783528,465.855218131152,494.582071897826,503.567676150021,482.442184805233,448.965332297245,423.403800679804,359.286670086831,335.014292825944,343.934594296268,392.879844202245,405.696059760439,321.338633237121,452.2761597158,657.993473782574,712.099416044254,670.26125355912,667.281601915278,644.502548629055,707.967678161242,757.692272508395,774.56903955885,756.425589848067,720.47325520799,843.464279212393,944.417268594849,1043.89988619523,1073.6593389589,1189.17599946636,1531.65647549394
GDP per capita (current US$),NY.GDP.PCAP.CD,Guinea-Bissau,GNB,224.157422214094,216.241159509192,227.320015429519,237.084719515369,231.022949890552,174.362477755164,186.035226453739,301.495570983325,312.253566549183,324.969900021511,362.906159269682,394.99579795052,425.471888739986,418.902079020379,480.438602162665,583.268305934105,543.562469248304,542.284101219589,683.534475992031,598.572626243274,616.159928711499,605.122546472108,585.957012585401,642.666390083655,718.245737769192,781.644367627497,730.611432269736,710.258132977055,795.118605034735,775.828965734682
